5, 0.0
10, 0.03
15, 0.1
20, 0.26
25, 0.5900000000000001
30, 1.18
35, 2.17
40, 3.5999999999999996
45, 5.700000000000001
50, 8.57
55, 12.48
60, 17.559999999999995
65, 23.889999999999993
70, 32.07000000000001
75, 42.35000000000001
80, 54.829999999999984
85, 69.97999999999999
90, 87.83999999999997
95, 109.33999999999997
