5, 0.0
10, 0.029999999999999999
15, 0.089999999999999997
20, 0.26000000000000001
25, 0.46999999999999997
30, 0.44999999999999996
35, 0.80999999999999983
40, 1.3599999999999999
45, 2.1499999999999999
50, 3.2199999999999998
55, 4.6799999999999997
60, 6.5500000000000007
65, 8.9399999999999977
70, 11.969999999999999
75, 15.68
80, 20.219999999999992
85, 25.620000000000005
90, 32.710000000000008
95, 39.740000000000009
